code,time,year,month,day,wind_direction,wind_speed
723090-13754,2023-12-21T16:00:00Z,2023,12,21,349.99999999999994,4.1
723090-13754,2023-12-21T17:00:00Z,2023,12,21,340,3.1
723090-13754,2023-12-21T18:00:00Z,2023,12,21,340,3.6
723090-13754,2023-12-21T19:00:00Z,2023,12,21,340,3.1
723090-13754,2023-12-21T20:00:00Z,2023,12,21,340,3.1
723090-13754,2023-12-21T21:00:00Z,2023,12,21,10.000000000000002,2.1
723090-13754,2023-12-21T22:00:00Z,2023,12,21,NA,0
723090-13754,2023-12-21T23:00:00Z,2023,12,21,NA,0
723090-13754,2023-12-22T00:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T01:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T02:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T03:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T04:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T05:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T06:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T07:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T08:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T09:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T10:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T11:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T12:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T13:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T14:00:00Z,2023,12,22,70,1.5
723090-13754,2023-12-22T15:00:00Z,2023,12,22,59.99999999999999,3.1
723090-13754,2023-12-22T16:00:00Z,2023,12,22,70,3.1
723090-13754,2023-12-22T17:00:00Z,2023,12,22,70,3.1
723090-13754,2023-12-22T18:00:00Z,2023,12,22,70,4.6
723090-13754,2023-12-22T19:00:00Z,2023,12,22,59.99999999999999,4.1
723090-13754,2023-12-22T20:00:00Z,2023,12,22,59.99999999999999,2.1
723090-13754,2023-12-22T21:00:00Z,2023,12,22,50,2.1
723090-13754,2023-12-22T22:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-22T23:00:00Z,2023,12,22,NA,0
723090-13754,2023-12-23T00:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T01:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T02:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T03:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T04:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T05:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T06:00:00Z,2023,12,23,340,1.5
723090-13754,2023-12-23T07:00:00Z,2023,12,23,345,0.6
723090-13754,2023-12-23T08:00:00Z,2023,12,23,360,0.75
723090-13754,2023-12-23T09:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T10:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T11:00:00Z,2023,12,23,341.577053290902,1.02
723090-13754,2023-12-23T12:00:00Z,2023,12,23,345,1.44
723090-13754,2023-12-23T13:00:00Z,2023,12,23,40,2.6
723090-13754,2023-12-23T14:00:00Z,2023,12,23,59.99999999999999,2.6
723090-13754,2023-12-23T15:00:00Z,2023,12,23,40,4.1
723090-13754,2023-12-23T16:00:00Z,2023,12,23,59.99999999999999,3.1
723090-13754,2023-12-23T17:00:00Z,2023,12,23,70,3.6
723090-13754,2023-12-23T18:00:00Z,2023,12,23,59.99999999999999,3.6
723090-13754,2023-12-23T19:00:00Z,2023,12,23,49.99999999999999,3.1
723090-13754,2023-12-23T20:00:00Z,2023,12,23,29.999999999999993,4.6
723090-13754,2023-12-23T21:00:00Z,2023,12,23,NA,0
723090-13754,2023-12-23T22:00:00Z,2023,12,23,110,1.5
723090-13754,2023-12-23T23:00:00Z,2023,12,23,29.999999999999996,1.5
723090-13754,2023-12-24T00:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T01:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T02:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T03:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T04:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T05:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T06:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T07:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T08:00:00Z,2023,12,24,29.999999999999996,0.375
723090-13754,2023-12-24T09:00:00Z,2023,12,24,19.8960906389829,0.6428571428571429
723090-13754,2023-12-24T10:00:00Z,2023,12,24,38.32100024779823,1.5
723090-13754,2023-12-24T11:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T12:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T13:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T14:00:00Z,2023,12,24,70,1.5
723090-13754,2023-12-24T15:00:00Z,2023,12,24,29.999999999999996,2.6
723090-13754,2023-12-24T16:00:00Z,2023,12,24,40,3.1
723090-13754,2023-12-24T17:00:00Z,2023,12,24,59.99999999999999,2.6
723090-13754,2023-12-24T18:00:00Z,2023,12,24,70,3.1
723090-13754,2023-12-24T19:00:00Z,2023,12,24,70,3.6
723090-13754,2023-12-24T20:00:00Z,2023,12,24,80,3.1
723090-13754,2023-12-24T21:00:00Z,2023,12,24,50,2.1
723090-13754,2023-12-24T22:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-24T23:00:00Z,2023,12,24,NA,0
723090-13754,2023-12-25T00:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T01:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T02:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T03:00:00Z,2023,12,25,29.999999999999996,1.5
723090-13754,2023-12-25T04:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T05:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T06:00:00Z,2023,12,25,50,1.5
723090-13754,2023-12-25T07:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T08:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T09:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T10:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T11:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T12:00:00Z,2023,12,25,NA,0
723090-13754,2023-12-25T13:00:00Z,2023,12,25,59.99999999999999,4.1
723090-13754,2023-12-25T14:00:00Z,2023,12,25,70,2.6
723090-13754,2023-12-25T15:00:00Z,2023,12,25,40,2.6
723090-13754,2023-12-25T16:00:00Z,2023,12,25,50,4.1
723090-13754,2023-12-25T17:00:00Z,2023,12,25,59.99999999999999,4.1
723090-13754,2023-12-25T18:00:00Z,2023,12,25,59.99999999999999,3.1
723090-13754,2023-12-25T19:00:00Z,2023,12,25,59.99999999999999,4.6
723090-13754,2023-12-25T20:00:00Z,2023,12,25,59.99999999999999,2.6
723090-13754,2023-12-25T21:00:00Z,2023,12,25,59.99999999999999,2.6
723090-13754,2023-12-25T22:00:00Z,2023,12,25,70,3.6
723090-13754,2023-12-25T23:00:00Z,2023,12,25,59.99999999999999,4.1
723090-13754,2023-12-26T00:00:00Z,2023,12,26,70,5.7
723090-13754,2023-12-26T01:00:00Z,2023,12,26,59.99999999999999,3.6
723090-13754,2023-12-26T02:00:00Z,2023,12,26,59.99999999999999,4.6
723090-13754,2023-12-26T03:00:00Z,2023,12,26,70,2.6
723090-13754,2023-12-26T04:00:00Z,2023,12,26,29.999999999999996,3.1
723090-13754,2023-12-26T05:00:00Z,2023,12,26,59.99999999999999,1.5
723090-13754,2023-12-26T06:00:00Z,2023,12,26,80,1.5
723090-13754,2023-12-26T07:00:00Z,2023,12,26,59.99999999999999,1.5
723090-13754,2023-12-26T08:00:00Z,2023,12,26,49.99999999999999,3.1
723090-13754,2023-12-26T09:00:00Z,2023,12,26,70,2.6
723090-13754,2023-12-26T10:00:00Z,2023,12,26,50,2.1
723090-13754,2023-12-26T11:00:00Z,2023,12,26,59.99999999999999,2.1
723090-13754,2023-12-26T12:00:00Z,2023,12,26,59.99999999999999,2.1
723090-13754,2023-12-26T13:00:00Z,2023,12,26,29.999999999999996,2.6
723090-13754,2023-12-26T14:00:00Z,2023,12,26,49.99999999999999,2.6
723090-13754,2023-12-26T15:00:00Z,2023,12,26,29.999999999999996,2.1
723090-13754,2023-12-26T16:00:00Z,2023,12,26,40,3.6
723090-13754,2023-12-26T17:00:00Z,2023,12,26,59.99999999999999,2.1
723090-13754,2023-12-26T18:00:00Z,2023,12,26,NA,0
723090-13754,2023-12-26T19:00:00Z,2023,12,26,50,3.6
723090-13754,2023-12-26T20:00:00Z,2023,12,26,59.99999999999999,2.6
723090-13754,2023-12-26T21:00:00Z,2023,12,26,NA,0
723090-13754,2023-12-26T22:00:00Z,2023,12,26,29.999999999999996,2.6
723090-13754,2023-12-26T23:00:00Z,2023,12,26,100,2.6
723090-13754,2023-12-27T00:00:00Z,2023,12,27,80,4.1
723090-13754,2023-12-27T01:00:00Z,2023,12,27,153.6810932234275,2.85
723090-13754,2023-12-27T02:00:00Z,2023,12,27,130,5.1
723090-13754,2023-12-27T03:00:00Z,2023,12,27,110,2.6
723090-13754,2023-12-27T04:00:00Z,2023,12,27,NA,NA
723090-13754,2023-12-27T05:00:00Z,2023,12,27,100,3.6
723090-13754,2023-12-27T06:00:00Z,2023,12,27,130,3.6
723090-13754,2023-12-27T07:00:00Z,2023,12,27,119.99999999999999,4.6
723090-13754,2023-12-27T08:00:00Z,2023,12,27,130,4.1
723090-13754,2023-12-27T09:00:00Z,2023,12,27,130,3.6
723090-13754,2023-12-27T10:00:00Z,2023,12,27,150.00000000000003,3.1
723090-13754,2023-12-27T11:00:00Z,2023,12,27,119.99999999999999,2.6
723090-13754,2023-12-27T12:00:00Z,2023,12,27,133.07367881472652,4.466666666666667
723090-13754,2023-12-27T13:00:00Z,2023,12,27,138.7999808215156,3.3142857142857145
723090-13754,2023-12-27T14:00:00Z,2023,12,27,123.97809522049498,3.433333333333333
723090-13754,2023-12-27T15:00:00Z,2023,12,27,110,4.1
723090-13754,2023-12-27T16:00:00Z,2023,12,27,90,3.1
723090-13754,2023-12-27T17:00:00Z,2023,12,27,59.63029645873387,3.242857142857143
723090-13754,2023-12-27T18:00:00Z,2023,12,27,45.75946024205638,4.62
723090-13754,2023-12-27T19:00:00Z,2023,12,27,49.31757025906809,4.3999999999999995
723090-13754,2023-12-27T20:00:00Z,2023,12,27,48.12478333763505,5.46
723090-13754,2023-12-27T21:00:00Z,2023,12,27,48.373468461455445,5.64
723090-13754,2023-12-27T22:00:00Z,2023,12,27,22.725617572410385,4.933333333333333
723090-13754,2023-12-27T23:00:00Z,2023,12,27,334.4766387736427,3.475
723090-13754,2023-12-28T00:00:00Z,2023,12,28,282.2125074628123,4.6
723090-13754,2023-12-28T01:00:00Z,2023,12,28,290,5.1
723090-13754,2023-12-28T02:00:00Z,2023,12,28,275.54484566061916,4.6
723090-13754,2023-12-28T03:00:00Z,2023,12,28,280.3097834674664,5.916666666666667
723090-13754,2023-12-28T04:00:00Z,2023,12,28,263.10563367437686,5.466666666666667
723090-13754,2023-12-28T05:00:00Z,2023,12,28,263.4408685896552,6
723090-13754,2023-12-28T06:00:00Z,2023,12,28,270,4.1
723090-13754,2023-12-28T07:00:00Z,2023,12,28,275.2880855708378,4.35
723090-13754,2023-12-28T08:00:00Z,2023,12,28,265.28808557083784,4.35
723090-13754,2023-12-28T09:00:00Z,2023,12,28,263.45509647892874,4.433333333333333
723090-13754,2023-12-28T10:00:00Z,2023,12,28,260,3.6
723090-13754,2023-12-28T11:00:00Z,2023,12,28,249.99999999999994,4.1
723090-13754,2023-12-28T12:00:00Z,2023,12,28,239.99999999999994,4.1
723090-13754,2023-12-28T13:00:00Z,2023,12,28,239.99999999999994,3.6
723090-13754,2023-12-28T14:00:00Z,2023,12,28,239.99999999999994,4.1
723090-13754,2023-12-28T15:00:00Z,2023,12,28,239.99999999999994,3.1
723090-13754,2023-12-28T16:00:00Z,2023,12,28,249.99999999999994,3.6
723090-13754,2023-12-28T17:00:00Z,2023,12,28,220,4.1
723090-13754,2023-12-28T18:00:00Z,2023,12,28,230,3.6
723090-13754,2023-12-28T19:00:00Z,2023,12,28,260,5.1
723090-13754,2023-12-28T20:00:00Z,2023,12,28,239.99999999999994,3.6
723090-13754,2023-12-28T21:00:00Z,2023,12,28,220,3.1
723090-13754,2023-12-28T22:00:00Z,2023,12,28,209.99999999999997,2.6
723090-13754,2023-12-28T23:00:00Z,2023,12,28,199.99999999999997,2.1
723090-13754,2023-12-29T00:00:00Z,2023,12,29,230,2.6
723090-13754,2023-12-29T01:00:00Z,2023,12,29,239.99999999999994,3.1
723090-13754,2023-12-29T02:00:00Z,2023,12,29,230,3.1
723090-13754,2023-12-29T03:00:00Z,2023,12,29,249.99999999999994,4.1
723090-13754,2023-12-29T04:00:00Z,2023,12,29,230,3.6
723090-13754,2023-12-29T05:00:00Z,2023,12,29,NA,NA
723090-13754,2023-12-29T06:00:00Z,2023,12,29,220,1.5
723090-13754,2023-12-29T07:00:00Z,2023,12,29,NA,0
723090-13754,2023-12-29T08:00:00Z,2023,12,29,NA,0
723090-13754,2023-12-29T09:00:00Z,2023,12,29,NA,0
723090-13754,2023-12-29T10:00:00Z,2023,12,29,NA,0
723090-13754,2023-12-29T11:00:00Z,2023,12,29,NA,0
723090-13754,2023-12-29T12:00:00Z,2023,12,29,NA,0
723090-13754,2023-12-29T13:00:00Z,2023,12,29,NA,0
723090-13754,2023-12-29T14:00:00Z,2023,12,29,130,1.5
723090-13754,2023-12-29T15:00:00Z,2023,12,29,150.00000000000003,3.6
723090-13754,2023-12-29T16:00:00Z,2023,12,29,180,6.7
723090-13754,2023-12-29T17:00:00Z,2023,12,29,220,5.7
723090-13754,2023-12-29T18:00:00Z,2023,12,29,220,8.8
723090-13754,2023-12-29T19:00:00Z,2023,12,29,199.99999999999997,8.2
723090-13754,2023-12-29T20:00:00Z,2023,12,29,209.99999999999997,7.7
723090-13754,2023-12-29T21:00:00Z,2023,12,29,209.99999999999997,7.2
723090-13754,2023-12-29T22:00:00Z,2023,12,29,239.99999999999994,6.2
723090-13754,2023-12-29T23:00:00Z,2023,12,29,270,9.3
723090-13754,2023-12-30T00:00:00Z,2023,12,30,249.99999999999994,7.2
723090-13754,2023-12-30T01:00:00Z,2023,12,30,249.99999999999994,6.7
723090-13754,2023-12-30T02:00:00Z,2023,12,30,260,7.2
723090-13754,2023-12-30T03:00:00Z,2023,12,30,260,7.7
723090-13754,2023-12-30T04:00:00Z,2023,12,30,260,6.2
723090-13754,2023-12-30T05:00:00Z,2023,12,30,260,6.2
723090-13754,2023-12-30T06:00:00Z,2023,12,30,249.99999999999994,5.1
723090-13754,2023-12-30T07:00:00Z,2023,12,30,260,5.7
723090-13754,2023-12-30T08:00:00Z,2023,12,30,239.99999999999994,4.1
723090-13754,2023-12-30T09:00:00Z,2023,12,30,239.99999999999994,4.6
723090-13754,2023-12-30T10:00:00Z,2023,12,30,239.99999999999994,3.6
723090-13754,2023-12-30T11:00:00Z,2023,12,30,249.99999999999994,4.1
723090-13754,2023-12-30T12:00:00Z,2023,12,30,239.99999999999994,3.6
723090-13754,2023-12-30T13:00:00Z,2023,12,30,249.99999999999994,5.1
723090-13754,2023-12-30T14:00:00Z,2023,12,30,239.99999999999994,3.1
723090-13754,2023-12-30T15:00:00Z,2023,12,30,270,3.1
723090-13754,2023-12-30T16:00:00Z,2023,12,30,249.99999999999994,7.2
723090-13754,2023-12-30T17:00:00Z,2023,12,30,260,6.2
723090-13754,2023-12-30T18:00:00Z,2023,12,30,270,5.7
723090-13754,2023-12-30T19:00:00Z,2023,12,30,249.99999999999994,6.7
723090-13754,2023-12-30T20:00:00Z,2023,12,30,270,5.7
723090-13754,2023-12-30T21:00:00Z,2023,12,30,249.99999999999994,4.6
723090-13754,2023-12-30T22:00:00Z,2023,12,30,230,3.1
723090-13754,2023-12-30T23:00:00Z,2023,12,30,220,3.6
723090-13754,2023-12-31T00:00:00Z,2023,12,31,220,3.6
723090-13754,2023-12-31T01:00:00Z,2023,12,31,230,4.1
723090-13754,2023-12-31T02:00:00Z,2023,12,31,230,3.6
723090-13754,2023-12-31T03:00:00Z,2023,12,31,239.99999999999994,4.1
723090-13754,2023-12-31T04:00:00Z,2023,12,31,249.99999999999994,4.1
723090-13754,2023-12-31T05:00:00Z,2023,12,31,260,3.6
723090-13754,2023-12-31T06:00:00Z,2023,12,31,260,3.6
723090-13754,2023-12-31T07:00:00Z,2023,12,31,249.99999999999994,3.6
723090-13754,2023-12-31T08:00:00Z,2023,12,31,260,4.1
723090-13754,2023-12-31T09:00:00Z,2023,12,31,220,1.5
723090-13754,2023-12-31T10:00:00Z,2023,12,31,220,1.5
723090-13754,2023-12-31T11:00:00Z,2023,12,31,NA,0
723090-13754,2023-12-31T12:00:00Z,2023,12,31,NA,0
723090-13754,2023-12-31T13:00:00Z,2023,12,31,NA,1.5
723090-13754,2023-12-31T14:00:00Z,2023,12,31,NA,0
723090-13754,2023-12-31T15:00:00Z,2023,12,31,NA,2.1
723090-13754,2023-12-31T16:00:00Z,2023,12,31,249.99999999999994,4.1
723090-13754,2023-12-31T17:00:00Z,2023,12,31,239.99999999999994,3.6
723090-13754,2023-12-31T18:00:00Z,2023,12,31,239.99999999999994,3.6
723090-13754,2023-12-31T19:00:00Z,2023,12,31,230,4.1
723090-13754,2023-12-31T20:00:00Z,2023,12,31,209.99999999999997,4.1
723090-13754,2023-12-31T21:00:00Z,2023,12,31,200,3.1
723090-13754,2023-12-31T22:00:00Z,2023,12,31,NA,0
723090-13754,2023-12-31T23:00:00Z,2023,12,31,220,3.1
723090-13754,2024-01-01T00:00:00Z,2024,1,1,230,3.1
723090-13754,2024-01-01T01:00:00Z,2024,1,1,220,3.1
723090-13754,2024-01-01T02:00:00Z,2024,1,1,220,3.6
723090-13754,2024-01-01T03:00:00Z,2024,1,1,220,3.1
723090-13754,2024-01-01T04:00:00Z,2024,1,1,220,3.1
723090-13754,2024-01-01T05:00:00Z,2024,1,1,220,3.1
723090-13754,2024-01-01T06:00:00Z,2024,1,1,230,3.1
723090-13754,2024-01-01T07:00:00Z,2024,1,1,220,2.6
723090-13754,2024-01-01T08:00:00Z,2024,1,1,199.99999999999997,2.1
723090-13754,2024-01-01T09:00:00Z,2024,1,1,220,2.6
723090-13754,2024-01-01T10:00:00Z,2024,1,1,220,2.1
723090-13754,2024-01-01T11:00:00Z,2024,1,1,220,2.1
723090-13754,2024-01-01T12:00:00Z,2024,1,1,220,2.1
723090-13754,2024-01-01T13:00:00Z,2024,1,1,249.99999999999994,3.1
723090-13754,2024-01-01T14:00:00Z,2024,1,1,260,2.6
723090-13754,2024-01-01T15:00:00Z,2024,1,1,230,3.6
723090-13754,2024-01-01T16:00:00Z,2024,1,1,249.99999999999994,2.6
723090-13754,2024-01-01T17:00:00Z,2024,1,1,NA,NA
723090-13754,2024-01-01T18:00:00Z,2024,1,1,249.99999999999994,4.6
723090-13754,2024-01-01T19:00:00Z,2024,1,1,270,2.6
723090-13754,2024-01-01T20:00:00Z,2024,1,1,270,2.6
723090-13754,2024-01-01T21:00:00Z,2024,1,1,310,3.6
723090-13754,2024-01-01T22:00:00Z,2024,1,1,330,2.6
723090-13754,2024-01-01T23:00:00Z,2024,1,1,340,6.7
723090-13754,2024-01-02T00:00:00Z,2024,1,2,349.99999999999994,5.7
723090-13754,2024-01-02T01:00:00Z,2024,1,2,349.99999999999994,6.7
723090-13754,2024-01-02T02:00:00Z,2024,1,2,340,7.2
723090-13754,2024-01-02T03:00:00Z,2024,1,2,340,8.2
723090-13754,2024-01-02T04:00:00Z,2024,1,2,340,7.7
723090-13754,2024-01-02T05:00:00Z,2024,1,2,340,7.7
723090-13754,2024-01-02T06:00:00Z,2024,1,2,340,7.7
723090-13754,2024-01-02T07:00:00Z,2024,1,2,340,10.3
723090-13754,2024-01-02T08:00:00Z,2024,1,2,330,7.7
723090-13754,2024-01-02T09:00:00Z,2024,1,2,340,9.3
723090-13754,2024-01-02T10:00:00Z,2024,1,2,330,8.8
723090-13754,2024-01-02T11:00:00Z,2024,1,2,340,8.2
723090-13754,2024-01-02T12:00:00Z,2024,1,2,340,8.2
723090-13754,2024-01-02T13:00:00Z,2024,1,2,327.3657776546477,7.2
723090-13754,2024-01-02T14:00:00Z,2024,1,2,340,7.7
723090-13754,2024-01-02T15:00:00Z,2024,1,2,349.99999999999994,8.2
723090-13754,2024-01-02T16:00:00Z,2024,1,2,320,7.2
723090-13754,2024-01-02T17:00:00Z,2024,1,2,340,8.2
723090-13754,2024-01-02T18:00:00Z,2024,1,2,340,6.2
723090-13754,2024-01-02T19:00:00Z,2024,1,2,340,6.2
723090-13754,2024-01-02T20:00:00Z,2024,1,2,330,5.1
723090-13754,2024-01-02T21:00:00Z,2024,1,2,330,3.6
723090-13754,2024-01-02T22:00:00Z,2024,1,2,280,3.1
723090-13754,2024-01-02T23:00:00Z,2024,1,2,NA,0
723090-13754,2024-01-03T00:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T01:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T02:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T03:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T04:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T05:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T06:00:00Z,2024,1,3,220,1.5
723090-13754,2024-01-03T07:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T08:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T09:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T10:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T11:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T12:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T13:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T14:00:00Z,2024,1,3,239.99999999999994,3.1
723090-13754,2024-01-03T15:00:00Z,2024,1,3,290,2.6
723090-13754,2024-01-03T16:00:00Z,2024,1,3,270,4.6
723090-13754,2024-01-03T17:00:00Z,2024,1,3,249.99999999999994,5.7
723090-13754,2024-01-03T18:00:00Z,2024,1,3,249.99999999999994,4.6
723090-13754,2024-01-03T19:00:00Z,2024,1,3,230,5.1
723090-13754,2024-01-03T20:00:00Z,2024,1,3,190,3.1
723090-13754,2024-01-03T21:00:00Z,2024,1,3,220,3.6
723090-13754,2024-01-03T22:00:00Z,2024,1,3,NA,0
723090-13754,2024-01-03T23:00:00Z,2024,1,3,209.99999999999997,1.5
723090-13754,2024-01-04T00:00:00Z,2024,1,4,150.00000000000003,1.5
723090-13754,2024-01-04T01:00:00Z,2024,1,4,NA,0
723090-13754,2024-01-04T02:00:00Z,2024,1,4,199.99999999999997,1.5
723090-13754,2024-01-04T03:00:00Z,2024,1,4,NA,0
723090-13754,2024-01-04T04:00:00Z,2024,1,4,300,3.1
723090-13754,2024-01-04T05:00:00Z,2024,1,4,285.69617840059743,3.5999999999999996
723090-13754,2024-01-04T06:00:00Z,2024,1,4,270,2.1
723090-13754,2024-01-04T07:00:00Z,2024,1,4,340,2.6
723090-13754,2024-01-04T08:00:00Z,2024,1,4,NA,0
723090-13754,2024-01-04T09:00:00Z,2024,1,4,NA,0
723090-13754,2024-01-04T10:00:00Z,2024,1,4,209.99999999999997,1.5
723090-13754,2024-01-04T11:00:00Z,2024,1,4,249.99999999999994,1.5
723090-13754,2024-01-04T12:00:00Z,2024,1,4,292.7084858161694,2.05
723090-13754,2024-01-04T13:00:00Z,2024,1,4,320,3.6
723090-13754,2024-01-04T14:00:00Z,2024,1,4,329.99999999999994,4.6
723090-13754,2024-01-04T15:00:00Z,2024,1,4,349.99999999999994,7.7
723090-13754,2024-01-04T16:00:00Z,2024,1,4,340,9.3
723090-13754,2024-01-04T17:00:00Z,2024,1,4,340,8.8
723090-13754,2024-01-04T18:00:00Z,2024,1,4,360,6.2
723090-13754,2024-01-04T19:00:00Z,2024,1,4,349.99999999999994,7.7
723090-13754,2024-01-04T20:00:00Z,2024,1,4,349.99999999999994,6.2
723090-13754,2024-01-04T21:00:00Z,2024,1,4,10,7.2
723090-13754,2024-01-04T22:00:00Z,2024,1,4,349.99999999999994,4.6
723090-13754,2024-01-04T23:00:00Z,2024,1,4,360,4.6
723090-13754,2024-01-05T00:00:00Z,2024,1,5,10,4.1
723090-13754,2024-01-05T01:00:00Z,2024,1,5,360,4.1
723090-13754,2024-01-05T02:00:00Z,2024,1,5,10,4.1
723090-13754,2024-01-05T03:00:00Z,2024,1,5,19.999999999999996,3.1
723090-13754,2024-01-05T04:00:00Z,2024,1,5,360,2.6
723090-13754,2024-01-05T05:00:00Z,2024,1,5,349.99999999999994,2.6
723090-13754,2024-01-05T06:00:00Z,2024,1,5,NA,0
723090-13754,2024-01-05T07:00:00Z,2024,1,5,340,4.1
723090-13754,2024-01-05T08:00:00Z,2024,1,5,349.99999999999994,4.1
723090-13754,2024-01-05T09:00:00Z,2024,1,5,360,4.1
723090-13754,2024-01-05T10:00:00Z,2024,1,5,360,2.1
723090-13754,2024-01-05T11:00:00Z,2024,1,5,249.99999999999994,1.5
723090-13754,2024-01-05T12:00:00Z,2024,1,5,330,2.1
723090-13754,2024-01-05T13:00:00Z,2024,1,5,10.000000000000002,2.6
723090-13754,2024-01-05T14:00:00Z,2024,1,5,40,3.6
723090-13754,2024-01-05T15:00:00Z,2024,1,5,10.000000000000002,2.6
723090-13754,2024-01-05T16:00:00Z,2024,1,5,40,4.6
723090-13754,2024-01-05T17:00:00Z,2024,1,5,59.99999999999999,3.1
723090-13754,2024-01-05T18:00:00Z,2024,1,5,360,2.1
723090-13754,2024-01-05T19:00:00Z,2024,1,5,20,4.1
723090-13754,2024-01-05T20:00:00Z,2024,1,5,59.99999999999999,4.1
723090-13754,2024-01-05T21:00:00Z,2024,1,5,59.99999999999999,3.1
723090-13754,2024-01-05T22:00:00Z,2024,1,5,90,2.1
723090-13754,2024-01-05T23:00:00Z,2024,1,5,NA,0
723090-13754,2024-01-06T00:00:00Z,2024,1,6,110,2.1
723090-13754,2024-01-06T01:00:00Z,2024,1,6,80,1.5
723090-13754,2024-01-06T02:00:00Z,2024,1,6,70,1.5
723090-13754,2024-01-06T03:00:00Z,2024,1,6,NA,0
723090-13754,2024-01-06T04:00:00Z,2024,1,6,40,1.5
723090-13754,2024-01-06T05:00:00Z,2024,1,6,NA,0
723090-13754,2024-01-06T06:00:00Z,2024,1,6,70,2.1
723090-13754,2024-01-06T07:00:00Z,2024,1,6,90,3.1
723090-13754,2024-01-06T08:00:00Z,2024,1,6,110,2.6
723090-13754,2024-01-06T09:00:00Z,2024,1,6,NA,0
723090-13754,2024-01-06T10:00:00Z,2024,1,6,90,4.1
723090-13754,2024-01-06T11:00:00Z,2024,1,6,110,3.1
723090-13754,2024-01-06T12:00:00Z,2024,1,6,110,4.1
723090-13754,2024-01-06T13:00:00Z,2024,1,6,110,5.1
723090-13754,2024-01-06T14:00:00Z,2024,1,6,119.99999999999999,4.1
723090-13754,2024-01-06T15:00:00Z,2024,1,6,140,6.7
723090-13754,2024-01-06T16:00:00Z,2024,1,6,150.00000000000003,7.2
723090-13754,2024-01-06T17:00:00Z,2024,1,6,160,9.8
723090-13754,2024-01-06T18:00:00Z,2024,1,6,160,8.566666666666666
723090-13754,2024-01-06T19:00:00Z,2024,1,6,170,10.05
